game_id,game_date,team,injury_off_impact,injury_def_impact,players_flagged,flagged_players,injury_total_impact
22300697,2024-02-02,DEN,0.0,0.0,0,,0.0
22300697,2024-02-02,POR,0.0,0.0,0,,0.0
22300698,2024-02-03,BKN,0.0,0.0,0,,0.0
22300698,2024-02-03,PHI,0.0,0.0,0,,0.0
22300699,2024-02-03,ATL,0.0,0.0,0,,0.0
22300699,2024-02-03,GSW,0.0,0.0,0,,0.0
22300700,2024-02-03,CHI,0.0,0.0,0,,0.0
22300700,2024-02-03,SAC,0.0,0.0,0,,0.0
22300701,2024-02-03,LAL,0.0,0.0,0,,0.0
22300701,2024-02-03,NYK,0.0,0.0,0,,0.0
22300702,2024-02-03,DAL,0.0,0.0,0,,0.0
22300702,2024-02-03,MIL,0.0,0.0,0,,0.0
22300703,2024-02-03,CLE,0.0,0.0,0,,0.0
22300703,2024-02-03,SAS,0.0,0.0,0,,0.0
22300704,2024-02-04,DET,0.0,0.0,0,,0.0
22300704,2024-02-04,ORL,0.0,0.0,0,,0.0
22300705,2024-02-04,PHX,0.0,0.0,0,,0.0
22300705,2024-02-04,WAS,0.0,0.0,0,,0.0
22300706,2024-02-04,BOS,0.0,0.0,0,,0.0
22300706,2024-02-04,MEM,0.0,0.0,0,,0.0
22300707,2024-02-04,CHA,0.0,0.0,0,,0.0
22300707,2024-02-04,IND,0.0,0.0,0,,0.0
22300708,2024-02-04,LAC,0.0,0.0,0,,0.0
22300708,2024-02-04,MIA,0.0,0.0,0,,0.0
22300709,2024-02-04,HOU,0.0,0.0,0,,0.0
22300709,2024-02-04,MIN,0.0,0.0,0,,0.0
22300710,2024-02-04,OKC,0.0,0.0,0,,0.0
22300710,2024-02-04,TOR,0.0,0.0,0,,0.0
22300711,2024-02-04,MIL,0.0,0.0,0,,0.0
22300711,2024-02-04,UTA,0.0,0.0,0,,0.0
22300712,2024-02-04,DEN,0.0,0.0,0,,0.0
22300712,2024-02-04,POR,0.0,0.0,0,,0.0
22300713,2024-02-05,CHA,0.0,0.0,0,,0.0
22300713,2024-02-05,LAL,0.0,0.0,0,,0.0
22300714,2024-02-05,CLE,0.0,0.0,0,,0.0
22300714,2024-02-05,SAC,0.0,0.0,0,,0.0
22300715,2024-02-05,DAL,0.0,0.0,0,,0.0
22300715,2024-02-05,PHI,0.0,0.0,0,,0.0
22300716,2024-02-05,ATL,0.0,0.0,0,,0.0
22300716,2024-02-05,LAC,0.0,0.0,0,,0.0
22300717,2024-02-05,BKN,0.0,0.0,0,,0.0
22300717,2024-02-05,GSW,0.0,0.0,0,,0.0
22300718,2024-02-05,NOP,0.0,0.0,0,,0.0
22300718,2024-02-05,TOR,0.0,0.0,0,,0.0
22300719,2024-02-06,HOU,0.0,0.0,0,,0.0
22300719,2024-02-06,IND,0.0,0.0,0,,0.0
22300720,2024-02-06,BKN,0.0,0.0,0,,0.0
22300720,2024-02-06,DAL,0.0,0.0,0,,0.0
22300721,2024-02-06,MIA,0.0,0.0,0,,0.0
22300721,2024-02-06,ORL,0.0,0.0,0,,0.0
22300722,2024-02-06,MEM,0.0,0.0,0,,0.0
22300722,2024-02-06,NYK,0.0,0.0,0,,0.0
22300723,2024-02-06,CHI,0.0,0.0,0,,0.0
22300723,2024-02-06,MIN,0.0,0.0,0,,0.0
22300724,2024-02-06,OKC,0.0,0.0,0,,0.0
22300724,2024-02-06,UTA,0.0,0.0,0,,0.0
22300725,2024-02-06,MIL,0.0,0.0,0,,0.0
22300725,2024-02-06,PHX,0.0,0.0,0,,0.0
22300726,2024-02-07,CHA,0.0,0.0,0,,0.0
22300726,2024-02-07,TOR,0.0,0.0,0,,0.0
22300727,2024-02-07,GSW,0.0,0.0,0,,0.0
22300727,2024-02-07,PHI,0.0,0.0,0,,0.0
22300728,2024-02-07,CLE,0.0,0.0,0,,0.0
22300728,2024-02-07,WAS,0.0,0.0,0,,0.0
22300729,2024-02-07,ATL,0.0,0.0,0,,0.0
22300729,2024-02-07,BOS,0.0,0.0,0,,0.0
22300730,2024-02-07,MIA,0.0,0.0,0,,0.0
22300730,2024-02-07,SAS,0.0,0.0,0,,0.0
22300731,2024-02-07,LAC,0.0,0.0,0,,0.0
22300731,2024-02-07,NOP,0.0,0.0,0,,0.0
22300732,2024-02-07,DET,0.0,0.0,0,,0.0
22300732,2024-02-07,SAC,0.0,0.0,0,,0.0
22300733,2024-02-08,GSW,0.0,0.0,0,,0.0
22300733,2024-02-08,IND,0.0,0.0,0,,0.0
22300734,2024-02-08,ORL,0.0,0.0,0,,0.0
22300734,2024-02-08,SAS,0.0,0.0,0,,0.0
22300735,2024-02-08,BKN,0.0,0.0,0,,0.0
22300735,2024-02-08,CLE,0.0,0.0,0,,0.0
22300736,2024-02-08,DAL,0.0,0.0,0,,0.0
22300736,2024-02-08,NYK,0.0,0.0,0,,0.0
22300737,2024-02-08,CHI,0.0,0.0,0,,0.0
22300737,2024-02-08,MEM,0.0,0.0,0,,0.0
22300738,2024-02-08,MIL,0.0,0.0,0,,0.0
22300738,2024-02-08,MIN,0.0,0.0,0,,0.0
22300739,2024-02-08,PHX,0.0,0.0,0,,0.0
22300739,2024-02-08,UTA,0.0,0.0,0,,0.0
22300740,2024-02-08,DEN,0.0,0.0,0,,0.0
22300740,2024-02-08,LAL,0.0,0.0,0,,0.0
22300741,2024-02-08,DET,0.0,0.0,0,,0.0
22300741,2024-02-08,POR,0.0,0.0,0,,0.0
22300742,2024-02-09,ATL,0.0,0.0,0,,0.0
22300742,2024-02-09,PHI,0.0,0.0,0,,0.0
22300743,2024-02-09,BOS,0.0,0.0,0,,0.0
22300743,2024-02-09,WAS,0.0,0.0,0,,0.0
22300744,2024-02-09,HOU,0.0,0.0,0,,0.0
22300744,2024-02-09,TOR,0.0,0.0,0,,0.0
22300745,2024-02-09,CHA,0.0,0.0,0,,0.0
22300745,2024-02-09,MIL,0.0,0.0,0,,0.0
22300746,2024-02-09,DEN,0.0,0.0,0,,0.0
22300746,2024-02-09,SAC,0.0,0.0,0,,0.0
22300747,2024-02-09,LAL,0.0,0.0,0,,0.0
22300747,2024-02-09,NOP,0.0,0.0,0,,0.0
22300748,2024-02-10,DAL,0.0,0.0,0,,0.0
22300748,2024-02-10,OKC,0.0,0.0,0,,0.0
22300749,2024-02-10,DET,0.0,0.0,0,,0.0
22300749,2024-02-10,LAC,0.0,0.0,0,,0.0
22300750,2024-02-10,BKN,0.0,0.0,0,,0.0
22300750,2024-02-10,SAS,0.0,0.0,0,,0.0
22300751,2024-02-10,CHA,0.0,0.0,0,,0.0
22300751,2024-02-10,MEM,0.0,0.0,0,,0.0
22300752,2024-02-10,CHI,0.0,0.0,0,,0.0
22300752,2024-02-10,ORL,0.0,0.0,0,,0.0
22300753,2024-02-10,PHI,0.0,0.0,0,,0.0
22300753,2024-02-10,WAS,0.0,0.0,0,,0.0
22300754,2024-02-10,ATL,0.0,0.0,0,,0.0
22300754,2024-02-10,HOU,0.0,0.0,0,,0.0
22300755,2024-02-10,IND,0.0,0.0,0,,0.0
22300755,2024-02-10,NYK,0.0,0.0,0,,0.0
22300756,2024-02-10,CLE,0.0,0.0,0,,0.0
22300756,2024-02-10,TOR,0.0,0.0,0,,0.0
22300757,2024-02-10,GSW,0.0,0.0,0,,0.0
22300757,2024-02-10,PHX,0.0,0.0,0,,0.0
22300758,2024-02-10,NOP,0.0,0.0,0,,0.0
22300758,2024-02-10,POR,0.0,0.0,0,,0.0
22300759,2024-02-11,BOS,0.0,0.0,0,,0.0
22300759,2024-02-11,MIA,0.0,0.0,0,,0.0
22300760,2024-02-11,OKC,0.0,0.0,0,,0.0
22300760,2024-02-11,SAC,0.0,0.0,0,,0.0
22300761,2024-02-12,CHA,0.0,0.0,0,,0.0
22300761,2024-02-12,IND,0.0,0.0,0,,0.0
22300762,2024-02-12,CLE,0.0,0.0,0,,0.0
22300762,2024-02-12,PHI,0.0,0.0,0,,0.0
22300763,2024-02-12,ATL,0.0,0.0,0,,0.0
22300763,2024-02-12,CHI,0.0,0.0,0,,0.0
22300764,2024-02-12,SAS,0.0,0.0,0,,0.0
22300764,2024-02-12,TOR,0.0,0.0,0,,0.0
22300765,2024-02-12,HOU,0.0,0.0,0,,0.0
22300765,2024-02-12,NYK,0.0,0.0,0,,0.0
22300766,2024-02-12,MEM,0.0,0.0,0,,0.0
22300766,2024-02-12,NOP,0.0,0.0,0,,0.0
22300767,2024-02-12,DEN,0.0,0.0,0,,0.0
22300767,2024-02-12,MIL,0.0,0.0,0,,0.0
22300768,2024-02-12,DAL,0.0,0.0,0,,0.0
22300768,2024-02-12,WAS,0.0,0.0,0,,0.0
22300769,2024-02-12,GSW,0.0,0.0,0,,0.0
22300769,2024-02-12,UTA,0.0,0.0,0,,0.0
22300770,2024-02-12,LAC,0.0,0.0,0,,0.0
22300770,2024-02-12,MIN,0.0,0.0,0,,0.0
22300771,2024-02-13,BKN,0.0,0.0,0,,0.0
22300771,2024-02-13,BOS,0.0,0.0,0,,0.0
22300772,2024-02-13,OKC,0.0,0.0,0,,0.0
22300772,2024-02-13,ORL,0.0,0.0,0,,0.0
22300773,2024-02-13,MIA,0.0,0.0,0,,0.0
22300773,2024-02-13,MIL,0.0,0.0,0,,0.0
22300774,2024-02-13,PHX,0.0,0.0,0,,0.0
22300774,2024-02-13,SAC,0.0,0.0,0,,0.0
22300775,2024-02-13,MIN,0.0,0.0,0,,0.0
22300775,2024-02-13,POR,0.0,0.0,0,,0.0
22300776,2024-02-13,DET,0.0,0.0,0,,0.0
22300776,2024-02-13,LAL,0.0,0.0,0,,0.0
22300777,2024-02-14,ATL,0.0,0.0,0,,0.0
22300777,2024-02-14,CHA,0.0,0.0,0,,0.0
22300778,2024-02-14,NYK,0.0,0.0,0,,0.0
22300778,2024-02-14,ORL,0.0,0.0,0,,0.0
22300779,2024-02-14,MIA,0.0,0.0,0,,0.0
22300779,2024-02-14,PHI,0.0,0.0,0,,0.0
22300780,2024-02-14,BKN,0.0,0.0,0,,0.0
22300780,2024-02-14,BOS,0.0,0.0,0,,0.0
22300781,2024-02-14,CHI,0.0,0.0,0,,0.0
22300781,2024-02-14,CLE,0.0,0.0,0,,0.0
22300782,2024-02-14,IND,0.0,0.0,0,,0.0
22300782,2024-02-14,TOR,0.0,0.0,0,,0.0
22300783,2024-02-14,HOU,0.0,0.0,0,,0.0
22300783,2024-02-14,MEM,0.0,0.0,0,,0.0
22300784,2024-02-14,NOP,0.0,0.0,0,,0.0
22300784,2024-02-14,WAS,0.0,0.0,0,,0.0
22300785,2024-02-14,DAL,0.0,0.0,0,,0.0
22300785,2024-02-14,SAS,0.0,0.0,0,,0.0
22300786,2024-02-14,DEN,0.0,0.0,0,,0.0
22300786,2024-02-14,SAC,0.0,0.0,0,,0.0
22300787,2024-02-14,DET,0.0,0.0,0,,0.0
22300787,2024-02-14,PHX,0.0,0.0,0,,0.0
22300788,2024-02-14,LAL,0.0,0.0,0,,0.0
22300788,2024-02-14,UTA,0.0,0.0,0,,0.0
22300789,2024-02-14,GSW,0.0,0.0,0,,0.0
22300789,2024-02-14,LAC,0.0,0.0,0,,0.0
22300576,2024-02-15,GSW,0.0,0.0,0,,0.0
22300576,2024-02-15,UTA,0.0,0.0,0,,0.0
22300790,2024-02-15,MEM,0.0,0.0,0,,0.0
22300790,2024-02-15,MIL,0.0,0.0,0,,0.0
22300791,2024-02-15,MIN,0.0,0.0,0,,0.0
22300791,2024-02-15,POR,0.0,0.0,0,,0.0
22300792,2024-02-22,CLE,0.0,0.0,0,,0.0
22300792,2024-02-22,ORL,0.0,0.0,0,,0.0
22300793,2024-02-22,DET,0.0,0.0,0,,0.0
22300793,2024-02-22,IND,0.0,0.0,0,,0.0
22300794,2024-02-22,NYK,0.0,0.0,0,,0.0
22300794,2024-02-22,PHI,0.0,0.0,0,,0.0
22300795,2024-02-22,BKN,0.0,0.0,0,,0.0
22300795,2024-02-22,TOR,0.0,0.0,0,,0.0
22300796,2024-02-22,DAL,0.0,0.0,0,,0.0
22300796,2024-02-22,PHX,0.0,0.0,0,,0.0
22300797,2024-02-22,BOS,0.0,0.0,0,,0.0
22300797,2024-02-22,CHI,0.0,0.0,0,,0.0
22300798,2024-02-22,HOU,0.0,0.0,0,,0.0
22300798,2024-02-22,NOP,0.0,0.0,0,,0.0
22300799,2024-02-22,LAC,0.0,0.0,0,,0.0
22300799,2024-02-22,OKC,0.0,0.0,0,,0.0
22300800,2024-02-22,DEN,0.0,0.0,0,,0.0
22300800,2024-02-22,WAS,0.0,0.0,0,,0.0
22300801,2024-02-22,CHA,0.0,0.0,0,,0.0
22300801,2024-02-22,UTA,0.0,0.0,0,,0.0
22300802,2024-02-22,GSW,0.0,0.0,0,,0.0
22300802,2024-02-22,LAL,0.0,0.0,0,,0.0
22300803,2024-02-22,SAC,0.0,0.0,0,,0.0
22300803,2024-02-22,SAS,0.0,0.0,0,,0.0
22300804,2024-02-23,ATL,0.0,0.0,0,,0.0
22300804,2024-02-23,TOR,0.0,0.0,0,,0.0
22300805,2024-02-23,CLE,0.0,0.0,0,,0.0
22300805,2024-02-23,PHI,0.0,0.0,0,,0.0
22300806,2024-02-23,HOU,0.0,0.0,0,,0.0
22300806,2024-02-23,PHX,0.0,0.0,0,,0.0
22300807,2024-02-23,LAC,0.0,0.0,0,,0.0
22300807,2024-02-23,MEM,0.0,0.0,0,,0.0
22300808,2024-02-23,MIL,0.0,0.0,0,,0.0
22300808,2024-02-23,MIN,0.0,0.0,0,,0.0
22300809,2024-02-23,OKC,0.0,0.0,0,,0.0
22300809,2024-02-23,WAS,0.0,0.0,0,,0.0
22300810,2024-02-23,MIA,0.0,0.0,0,,0.0
22300810,2024-02-23,NOP,0.0,0.0,0,,0.0
22300811,2024-02-23,CHA,0.0,0.0,0,,0.0
22300811,2024-02-23,GSW,0.0,0.0,0,,0.0
22300812,2024-02-23,DEN,0.0,0.0,0,,0.0
22300812,2024-02-23,POR,0.0,0.0,0,,0.0
22300813,2024-02-23,LAL,0.0,0.0,0,,0.0
22300813,2024-02-23,SAS,0.0,0.0,0,,0.0
22300814,2024-02-24,DET,0.0,0.0,0,,0.0
22300814,2024-02-24,ORL,0.0,0.0,0,,0.0
22300815,2024-02-24,BKN,0.0,0.0,0,,0.0
22300815,2024-02-24,MIN,0.0,0.0,0,,0.0
22300816,2024-02-24,BOS,0.0,0.0,0,,0.0
22300816,2024-02-24,NYK,0.0,0.0,0,,0.0
22300817,2024-02-25,MIL,0.0,0.0,0,,0.0
22300817,2024-02-25,PHI,0.0,0.0,0,,0.0
22300818,2024-02-25,LAL,0.0,0.0,0,,0.0
22300818,2024-02-25,PHX,0.0,0.0,0,,0.0
22300819,2024-02-25,DAL,0.0,0.0,0,,0.0
22300819,2024-02-25,IND,0.0,0.0,0,,0.0
22300820,2024-02-25,CLE,0.0,0.0,0,,0.0
22300820,2024-02-25,WAS,0.0,0.0,0,,0.0
22300821,2024-02-25,ATL,0.0,0.0,0,,0.0
22300821,2024-02-25,ORL,0.0,0.0,0,,0.0
22300822,2024-02-25,HOU,0.0,0.0,0,,0.0
22300822,2024-02-25,OKC,0.0,0.0,0,,0.0
22300823,2024-02-25,CHI,0.0,0.0,0,,0.0
22300823,2024-02-25,NOP,0.0,0.0,0,,0.0
22300824,2024-02-25,DEN,0.0,0.0,0,,0.0
22300824,2024-02-25,GSW,0.0,0.0,0,,0.0
22300825,2024-02-25,SAS,0.0,0.0,0,,0.0
22300825,2024-02-25,UTA,0.0,0.0,0,,0.0
22300826,2024-02-25,CHA,0.0,0.0,0,,0.0
22300826,2024-02-25,POR,0.0,0.0,0,,0.0
22300827,2024-02-25,LAC,0.0,0.0,0,,0.0
22300827,2024-02-25,SAC,0.0,0.0,0,,0.0
22300828,2024-02-26,DET,0.0,0.0,0,,0.0
22300828,2024-02-26,NYK,0.0,0.0,0,,0.0
22300829,2024-02-26,IND,0.0,0.0,0,,0.0
22300829,2024-02-26,TOR,0.0,0.0,0,,0.0
22300830,2024-02-26,BKN,0.0,0.0,0,,0.0
22300830,2024-02-26,MEM,0.0,0.0,0,,0.0
22300831,2024-02-26,MIA,0.0,0.0,0,,0.0
22300831,2024-02-26,SAC,0.0,0.0,0,,0.0
22300832,2024-02-27,CLE,0.0,0.0,0,,0.0
22300832,2024-02-27,DAL,0.0,0.0,0,,0.0
22300833,2024-02-27,BKN,0.0,0.0,0,,0.0
22300833,2024-02-27,ORL,0.0,0.0,0,,0.0
22300834,2024-02-27,GSW,0.0,0.0,0,,0.0
22300834,2024-02-27,WAS,0.0,0.0,0,,0.0
22300835,2024-02-27,ATL,0.0,0.0,0,,0.0
22300835,2024-02-27,UTA,0.0,0.0,0,,0.0
22300836,2024-02-27,BOS,0.0,0.0,0,,0.0
22300836,2024-02-27,PHI,0.0,0.0,0,,0.0
22300837,2024-02-27,NOP,0.0,0.0,0,,0.0
22300837,2024-02-27,NYK,0.0,0.0,0,,0.0
22300838,2024-02-27,MIN,0.0,0.0,0,,0.0
22300838,2024-02-27,SAS,0.0,0.0,0,,0.0
22300839,2024-02-27,CHI,0.0,0.0,0,,0.0
22300839,2024-02-27,DET,0.0,0.0,0,,0.0
22300840,2024-02-27,CHA,0.0,0.0,0,,0.0
22300840,2024-02-27,MIL,0.0,0.0,0,,0.0
22300841,2024-02-27,HOU,0.0,0.0,0,,0.0
22300841,2024-02-27,OKC,0.0,0.0,0,,0.0
22300842,2024-02-27,MIA,0.0,0.0,0,,0.0
22300842,2024-02-27,POR,0.0,0.0,0,,0.0
22300843,2024-02-28,IND,0.0,0.0,0,,0.0
22300843,2024-02-28,NOP,0.0,0.0,0,,0.0
22300844,2024-02-28,DAL,0.0,0.0,0,,0.0
22300844,2024-02-28,TOR,0.0,0.0,0,,0.0
22300845,2024-02-28,MEM,0.0,0.0,0,,0.0
22300845,2024-02-28,MIN,0.0,0.0,0,,0.0
22300846,2024-02-28,CHI,0.0,0.0,0,,0.0
22300846,2024-02-28,CLE,0.0,0.0,0,,0.0
22300847,2024-02-28,DEN,0.0,0.0,0,,0.0
22300847,2024-02-28,SAC,0.0,0.0,0,,0.0
22300848,2024-02-28,LAC,0.0,0.0,0,,0.0
22300848,2024-02-28,LAL,0.0,0.0,0,,0.0
22300849,2024-02-29,CHA,0.0,0.0,0,,0.0
22300849,2024-02-29,MIL,0.0,0.0,0,,0.0
22300850,2024-02-29,ORL,0.0,0.0,0,,0.0
22300850,2024-02-29,UTA,0.0,0.0,0,,0.0
22300851,2024-02-29,ATL,0.0,0.0,0,,0.0
22300851,2024-02-29,BKN,0.0,0.0,0,,0.0
22300852,2024-02-29,GSW,0.0,0.0,0,,0.0
22300852,2024-02-29,NYK,0.0,0.0,0,,0.0
22300853,2024-02-29,OKC,0.0,0.0,0,,0.0
22300853,2024-02-29,SAS,0.0,0.0,0,,0.0
22300854,2024-02-29,HOU,0.0,0.0,0,,0.0
22300854,2024-02-29,PHX,0.0,0.0,0,,0.0
22300855,2024-02-29,DEN,0.0,0.0,0,,0.0
22300855,2024-02-29,MIA,0.0,0.0,0,,0.0
22300856,2024-02-29,LAL,0.0,0.0,0,,0.0
22300856,2024-02-29,WAS,0.0,0.0,0,,0.0
22300857,2024-03-01,CLE,0.0,0.0,0,,0.0
22300857,2024-03-01,DET,0.0,0.0,0,,0.0
22300858,2024-03-01,CHA,0.0,0.0,0,,0.0
22300858,2024-03-01,PHI,0.0,0.0,0,,0.0
22300859,2024-03-01,BOS,0.0,0.0,0,,0.0
22300859,2024-03-01,DAL,0.0,0.0,0,,0.0
22300860,2024-03-01,GSW,0.0,0.0,0,,0.0
22300860,2024-03-01,TOR,0.0,0.0,0,,0.0
22300861,2024-03-01,MEM,0.0,0.0,0,,0.0
22300861,2024-03-01,POR,0.0,0.0,0,,0.0
22300862,2024-03-01,MIN,0.0,0.0,0,,0.0
22300862,2024-03-01,SAC,0.0,0.0,0,,0.0
22300863,2024-03-01,IND,0.0,0.0,0,,0.0
22300863,2024-03-01,NOP,0.0,0.0,0,,0.0
22300864,2024-03-01,CHI,0.0,0.0,0,,0.0
22300864,2024-03-01,MIL,0.0,0.0,0,,0.0
22300865,2024-03-01,LAC,0.0,0.0,0,,0.0
22300865,2024-03-01,WAS,0.0,0.0,0,,0.0
22300866,2024-03-02,ATL,0.0,0.0,0,,0.0
22300866,2024-03-02,BKN,0.0,0.0,0,,0.0
22300867,2024-03-02,MIA,0.0,0.0,0,,0.0
22300867,2024-03-02,UTA,0.0,0.0,0,,0.0
22300868,2024-03-02,MEM,0.0,0.0,0,,0.0
22300868,2024-03-02,POR,0.0,0.0,0,,0.0
22300869,2024-03-02,DEN,0.0,0.0,0,,0.0
22300869,2024-03-02,LAL,0.0,0.0,0,,0.0
22300870,2024-03-02,HOU,0.0,0.0,0,,0.0
22300870,2024-03-02,PHX,0.0,0.0,0,,0.0
22300871,2024-03-03,DAL,0.0,0.0,0,,0.0
22300871,2024-03-03,PHI,0.0,0.0,0,,0.0
22300872,2024-03-03,BOS,0.0,0.0,0,,0.0
22300872,2024-03-03,GSW,0.0,0.0,0,,0.0
22300873,2024-03-03,LAC,0.0,0.0,0,,0.0
22300873,2024-03-03,MIN,0.0,0.0,0,,0.0
22300874,2024-03-03,DET,0.0,0.0,0,,0.0
22300874,2024-03-03,ORL,0.0,0.0,0,,0.0
22300875,2024-03-03,CHA,0.0,0.0,0,,0.0
22300875,2024-03-03,TOR,0.0,0.0,0,,0.0
22300876,2024-03-03,CLE,0.0,0.0,0,,0.0
22300876,2024-03-03,NYK,0.0,0.0,0,,0.0
22300877,2024-03-03,IND,0.0,0.0,0,,0.0
22300877,2024-03-03,SAS,0.0,0.0,0,,0.0
22300878,2024-03-03,OKC,0.0,0.0,0,,0.0
22300878,2024-03-03,PHX,0.0,0.0,0,,0.0
22300879,2024-03-04,BKN,0.0,0.0,0,,0.0
22300879,2024-03-04,MEM,0.0,0.0,0,,0.0
22300880,2024-03-04,LAC,0.0,0.0,0,,0.0
22300880,2024-03-04,MIL,0.0,0.0,0,,0.0
22300881,2024-03-04,MIN,0.0,0.0,0,,0.0
22300881,2024-03-04,POR,0.0,0.0,0,,0.0
22300882,2024-03-04,UTA,0.0,0.0,0,,0.0
22300882,2024-03-04,WAS,0.0,0.0,0,,0.0
22300883,2024-03-04,CHI,0.0,0.0,0,,0.0
22300883,2024-03-04,SAC,0.0,0.0,0,,0.0
22300884,2024-03-04,LAL,0.0,0.0,0,,0.0
22300884,2024-03-04,OKC,0.0,0.0,0,,0.0
22300885,2024-03-05,CHA,0.0,0.0,0,,0.0
22300885,2024-03-05,ORL,0.0,0.0,0,,0.0
22300886,2024-03-05,BOS,0.0,0.0,0,,0.0
22300886,2024-03-05,CLE,0.0,0.0,0,,0.0
22300887,2024-03-05,BKN,0.0,0.0,0,,0.0
22300887,2024-03-05,PHI,0.0,0.0,0,,0.0
22300888,2024-03-05,DET,0.0,0.0,0,,0.0
22300888,2024-03-05,MIA,0.0,0.0,0,,0.0
22300889,2024-03-05,ATL,0.0,0.0,0,,0.0
22300889,2024-03-05,NYK,0.0,0.0,0,,0.0
22300890,2024-03-05,NOP,0.0,0.0,0,,0.0
22300890,2024-03-05,TOR,0.0,0.0,0,,0.0
22300891,2024-03-05,HOU,0.0,0.0,0,,0.0
22300891,2024-03-05,SAS,0.0,0.0,0,,0.0
22300892,2024-03-05,DAL,0.0,0.0,0,,0.0
22300892,2024-03-05,IND,0.0,0.0,0,,0.0
22300893,2024-03-05,DEN,0.0,0.0,0,,0.0
22300893,2024-03-05,PHX,0.0,0.0,0,,0.0
22300894,2024-03-06,ORL,0.0,0.0,0,,0.0
22300894,2024-03-06,WAS,0.0,0.0,0,,0.0
22300895,2024-03-06,ATL,0.0,0.0,0,,0.0
22300895,2024-03-06,CLE,0.0,0.0,0,,0.0
22300896,2024-03-06,MEM,0.0,0.0,0,,0.0
22300896,2024-03-06,PHI,0.0,0.0,0,,0.0
22300897,2024-03-06,HOU,0.0,0.0,0,,0.0
22300897,2024-03-06,LAC,0.0,0.0,0,,0.0
22300898,2024-03-06,CHI,0.0,0.0,0,,0.0
22300898,2024-03-06,UTA,0.0,0.0,0,,0.0
22300899,2024-03-06,GSW,0.0,0.0,0,,0.0
22300899,2024-03-06,MIL,0.0,0.0,0,,0.0
22300900,2024-03-06,OKC,0.0,0.0,0,,0.0
22300900,2024-03-06,POR,0.0,0.0,0,,0.0
22300901,2024-03-06,LAL,0.0,0.0,0,,0.0
22300901,2024-03-06,SAC,0.0,0.0,0,,0.0
22300902,2024-03-07,BKN,0.0,0.0,0,,0.0
22300902,2024-03-07,DET,0.0,0.0,0,,0.0
22300903,2024-03-07,IND,0.0,0.0,0,,0.0
22300903,2024-03-07,MIN,0.0,0.0,0,,0.0
22300904,2024-03-07,DAL,0.0,0.0,0,,0.0
22300904,2024-03-07,MIA,0.0,0.0,0,,0.0
22300905,2024-03-07,PHX,0.0,0.0,0,,0.0
22300905,2024-03-07,TOR,0.0,0.0,0,,0.0
22300906,2024-03-07,BOS,0.0,0.0,0,,0.0
22300906,2024-03-07,DEN,0.0,0.0,0,,0.0
22300907,2024-03-07,CHI,0.0,0.0,0,,0.0
22300907,2024-03-07,GSW,0.0,0.0,0,,0.0
22300908,2024-03-07,SAC,0.0,0.0,0,,0.0
22300908,2024-03-07,SAS,0.0,0.0,0,,0.0
22300909,2024-03-08,NOP,0.0,0.0,0,,0.0
22300909,2024-03-08,PHI,0.0,0.0,0,,0.0
22300910,2024-03-08,CHA,0.0,0.0,0,,0.0
22300910,2024-03-08,WAS,0.0,0.0,0,,0.0
22300911,2024-03-08,CLE,0.0,0.0,0,,0.0
22300911,2024-03-08,MIN,0.0,0.0,0,,0.0
22300912,2024-03-08,NYK,0.0,0.0,0,,0.0
22300912,2024-03-08,ORL,0.0,0.0,0,,0.0
22300913,2024-03-08,ATL,0.0,0.0,0,,0.0
22300913,2024-03-08,MEM,0.0,0.0,0,,0.0
22300914,2024-03-08,MIA,0.0,0.0,0,,0.0
22300914,2024-03-08,OKC,0.0,0.0,0,,0.0
22300915,2024-03-08,LAL,0.0,0.0,0,,0.0
22300915,2024-03-08,MIL,0.0,0.0,0,,0.0
22300916,2024-03-08,HOU,0.0,0.0,0,,0.0
22300916,2024-03-08,POR,0.0,0.0,0,,0.0
22300917,2024-03-09,CHI,0.0,0.0,0,,0.0
22300917,2024-03-09,LAC,0.0,0.0,0,,0.0
22300918,2024-03-09,BKN,0.0,0.0,0,,0.0
22300918,2024-03-09,CHA,0.0,0.0,0,,0.0
22300919,2024-03-09,DAL,0.0,0.0,0,,0.0
22300919,2024-03-09,DET,0.0,0.0,0,,0.0
22300920,2024-03-09,BOS,0.0,0.0,0,,0.0
22300920,2024-03-09,PHX,0.0,0.0,0,,0.0
22300921,2024-03-09,GSW,0.0,0.0,0,,0.0
22300921,2024-03-09,SAS,0.0,0.0,0,,0.0
22300922,2024-03-09,DEN,0.0,0.0,0,,0.0
22300922,2024-03-09,UTA,0.0,0.0,0,,0.0
22300923,2024-03-09,POR,0.0,0.0,0,,0.0
22300923,2024-03-09,TOR,0.0,0.0,0,,0.0
22300924,2024-03-10,LAC,0.0,0.0,0,,0.0
22300924,2024-03-10,MIL,0.0,0.0,0,,0.0
22300925,2024-03-10,ATL,0.0,0.0,0,,0.0
22300925,2024-03-10,NOP,0.0,0.0,0,,0.0
22300926,2024-03-10,MIA,0.0,0.0,0,,0.0
22300926,2024-03-10,WAS,0.0,0.0,0,,0.0
22300927,2024-03-10,NYK,0.0,0.0,0,,0.0
22300927,2024-03-10,PHI,0.0,0.0,0,,0.0
22300928,2024-03-10,IND,0.0,0.0,0,,0.0
22300928,2024-03-10,ORL,0.0,0.0,0,,0.0
